web-scraper-order,web-scraper-start-url,Pagination,Restoran Adı,Yorum Sayısı,Puan,Restoran Türü,Link,Link-href,Pagination2,Yorumlar
"1720074170-117","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","11. Guney Resturant","6 yorum","5 baloncuk üzerinden 4,5","Akdeniz, Ortadoğu","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8588500-Reviews-Guney_Resturant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Osmaniye de yemeğin yanında alkol almak isterseniz fazla bir seçeneğiniz yok. Biz de burayı tripadvisordan seçtik ancak haritadaki yerde bulamadık. Umudumuzu kesip otele dönerken kavşakta dikkatimizi çeken mekanın aradığımız yer olduğunu gördük. Yediklerimden çok mekanın özelliği beni etkiledi. Yazlık olarak kullanılan binanın damında kocaman bir bahçe yapılmış. Üst taraf tamamen üzüm asmasıyla kaplı. Salkım salkım büyük siyah üzümler arasından geçip masaya geçerken salkımlar kafanıza çarpıyor. Beğendiğiniz salkımı garson asmadan koparıp buzluğa koyuyor. İstediğinizde üzüm salkımınızı servis ediyor. Masada otururken yanınızdaki saksılardan süs biberi, nane ve reyhan koparıp yemek serbest. Garsonlar çok ilgili masada tükenen her şeyi hemen yeniliyorlar. Sadece kebap porsiyonları bana biraz az geldi pek doyurucu olmadı. Onun dışında birçok şey otantik, botanik ve güzeldi."
"1720074170-118","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","11. Guney Resturant","6 yorum","5 baloncuk üzerinden 4,5","Akdeniz, Ortadoğu","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8588500-Reviews-Guney_Resturant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Onlarca yıllık, gelenekselleşmiş bir meyhane...  Adana Kebabı öneriliyor. Taş fırını da hizmete hazır. Künefesi de nefis. Garsonlar candan ve ilgili..."
"1720074170-119","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","11. Guney Resturant","6 yorum","5 baloncuk üzerinden 4,5","Akdeniz, Ortadoğu","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8588500-Reviews-Guney_Resturant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Osmaniye de genelde iş ve bürokrasi dünyasının çalışanlarının tercih ettiği bir mekan. Pastırmalı Fırında Humus tercih edilen baş meze. Bunun dışında Zorkun Tava ve Kebapları da oldukça lezzetli. Samimi içten ve doğal bir iş yeri. Alkollü olduğunu da hatırlatırım."
"1720074170-120","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","11. Guney Resturant","6 yorum","5 baloncuk üzerinden 4,5","Akdeniz, Ortadoğu","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8588500-Reviews-Guney_Resturant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Alkol alın ya da almayın ama fırında hazırlanan lezzetleri tavsiye ederim. Pastırmalı humus ve sıcak pidenin tadına doyum olmuyor. Şakşuka ise vazgeçilmez tatlardan birisi. Şalgam severseniz en iyisini burada bulabilirsiniz. Deniz mahsülleri olmaması üzse de tavuk ve kırmızı et fazlası ile hakkını veriyor diyebiliriz."
"1720074170-121","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","11. Guney Resturant","6 yorum","5 baloncuk üzerinden 4,5","Akdeniz, Ortadoğu","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8588500-Reviews-Guney_Resturant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Ömer Ustanın ızgarada tavuk şişi mükemmel.Önden gelen salata ve mezeler ise bölgenin en iyileri diyebiliriz.Osmaniyeye geldiğinizde muhakkak ve şiddetle tavsiye ederim."
"1720074170-122","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","11. Guney Resturant","6 yorum","5 baloncuk üzerinden 4,5","Akdeniz, Ortadoğu","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8588500-Reviews-Guney_Resturant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Biz otantik lezzetli bir Türk kahvaltısı burada burada yemek harikaydı ve biz kesinlikle geri gitmek istiyorum ancak hizmet değil en iyi sevdi. Size katılmak için Yavaş ve biz gıda müthiş bir utanç oldu hizmet için sormaya devam etmek zorunda kaldım!"
"1720074172-123","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","10. Lezz-et Sarayi","2 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,02 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d25073912-Reviews-Lezz_et_Sarayi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Hijyenn   yönunden   temiz biryer  hemde lezzet bakımından güzell ayrıca fırının olmasi   bence denemelisiniz.pişman olmazsınız"
"1720074172-124","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","10. Lezz-et Sarayi","2 yorum","5 baloncuk üzerinden 5,0","Türk","5 baloncuk üzerinden 5,02 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d25073912-Reviews-Lezz_et_Sarayi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Ailecek geldik ve çok memnun kaldık teşekkür ederiz osmaniyeye böyle bir yer kazandırdığıniz içinnnn"
"1720074174-125","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","9. Yıldız'ın Bahçesi","3 yorum","5 baloncuk üzerinden 5,0","Akdeniz","5 baloncuk üzerinden 5,03 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d16829933-Reviews-Yildiz_in_Bahcesi-Osmaniye_Osmaniye_Province.html#REVIEWS","","2 arkadaşımla beraber ziyaret ettik . Çalışanların ilgi alakası yerindeydi . Pazar günü gitmeme kalabalık olmasına rağmen herhangi bir gecikme vs olmadı . Yorumlarda belirtildiği gibi ayran şalgam kendi yapımları ve sürahi ile geliyor .ayran şalgam kendi yapımları , doğal , hazır ürün değiller . Salata olarak mevsim salata ezme salata soğan salatası geliyor Ve yanında pişmiş soğan biber domates mevcut . Salatayı bitirdiğiniz de , hemen yenisiyle tazeleyelim mi diye soruyorlar . Özellikle Adana kebabını tavsiye ederim ve ustaya biberli ekmek olsun derseniz , Yağlı kebap ekmeğini çok güzel bir şekilde zeytinyağı döküp biber döküp avcarlıyor . Yemeğin üstüne köz çayı servis ediliyor ve mükemmel bir tadı var . Toplam da 10 bardak çay içmişizdir (ücretsiz ikram ) kredi kartıyla ödeme yaptık , fiyatlar gayet uygun , hatta yanlış hesapladıklarını düşündük teyit için sorduk , doğru olduğunu anlayınca küçük bir miktar bahşiş te bıraktık. Özellikle fotoğraf için bahçe mükemmel bir yer . Herkese tavsiye ederim ."
"1720074174-126","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","9. Yıldız'ın Bahçesi","3 yorum","5 baloncuk üzerinden 5,0","Akdeniz","5 baloncuk üzerinden 5,03 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d16829933-Reviews-Yildiz_in_Bahcesi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Ailemle beraber Ağustos 2020 de ziyaret ettik . Rengarenk Çiçeklerin içinde Huzur buluyorsunuz , öyle ki bu yere kuşlarda alışmış , o yüzden kuş cıvıltıları arasındasınız hep . Adana kebabı özellikle öneririm , içecekler tek kişi de olsanız sürahi ile geliyor ek ücret alınmıyor ,  bir bardak ayran iç 3 5 TL yazan yerlerden değil yani . Kebap salata Ayran manzara hayran kaldık . Herkese öneririm . Fiyatlar da gayet makul ."
"1720074174-127","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","9. Yıldız'ın Bahçesi","3 yorum","5 baloncuk üzerinden 5,0","Akdeniz","5 baloncuk üzerinden 5,03 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d16829933-Reviews-Yildiz_in_Bahcesi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Bir ziyaret sebebiyle gittiğim Osmaniye'nin Kadirli ilçesinde arkadaşımın önerisiyle gittiğim bir mekan. Biz akşam gittiğimiz için çevreye çok dikkat edemedim sonra bir kapıdan bir bahçeye girdik. Küçük bir aile işletmesi. Kendi imkanlarıyla çok değişik bitkilerden adeta bir cennet bahçe oluşturmuşlar. Bir müessesede en çok dikkat ettiğim yer tuvalet ve lavabolarıdır ki tertemizdi. Çok sakin ve sessiz bir ortamdı.Sonra tabii ki o yörenin olmazsa olması Adana kebap (orada kıyma diyorlar) istedik. bu güne kadar yediğim en güzel kebaptı diyebilirim. Hele yanındaki salata, olmaz böyle bir şey... yörenin kendi zeytinyağı, nar ekşisi ve limonu salatayı uçurmuş :) . Tabii ki diğer meze ve yöresel otlar sofrayı dolduruyor ve karnımızdan önce gözümüzü doyuruyor. İçecek olarak da yine orada yapılan nefis şalgam suyunu tercih ettik. Fiyat çok çok uygun, hatta bazı mekanlarla kıyasladığımda bu rakam az biraz fazla mı versek diye düşünmedim değil. Herkese gönül rahatlığıyla tavsiye ediyorum, yolunuz düşerse mutlaka deneyin derim ..."
"1720074177-128","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Yolum düştüğünde gidip yemek yemiştim kaliteli yemekleri var personeli de iyi güzel kaliteli ortam..."
"1720074177-129","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Kadirli 1.Noteri iken tahminen 3-4 defa gidip yemek yemişimdir,yiyecekler ve personelin ilgisi çok iyi,tavsiye ederim."
"1720074177-130","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","osmaniyede gidelecek yerlerden biri. Yapay şelalası güzel. Etleri mezeleri güzel. Tek kötü yanı sinekleri baya bir sinek oluyor. Merkezdeki restronlara görede  biraz pahalı ama bu mekan için uygun."
"1720074177-131","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Osmaniye girişinde, benzinin hemen yanında, yol üstü konaklamaları için de uygun... Adana Kebap nefis, lahmacun harika. Bir de içki servisi olsa şahane olacak."
"1720074177-132","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Osmaniye merkeze bir hayli uzak olan mekanda geçen sene oldukça güzel açık büfe kahvaltı varken bu yıl serpme kahvaltıya geçilmiş ve fiyat artmış.Kış günü ısıtıcılar hiçbir işe yaramıyor, donduk.Bu yıl hayal kırıklığına uğradım, sanırım biraz soğudum.
Servis ve yemek sunumları hep kötüydü,bir tek bu değişmemiş."
"1720074177-133","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Bu yıl tekrar gitmedim ama geçen yıl iki kez gittim.Tandır güzel, dış mekan çok güzel ama salata ikramı çok zayıftı, oysa Osmaniye de yemekten daha çok miktarda salata servisi olur. Kışın gittiğimde iç bölümde oturduk çok üşümüştüm. Sıra gecesine gitmistik hepimiz aç kalkmistik masadan. Bir daha ne ben ne de arkadaşlar ım gitmedik. Böyle bir mekan daha iyi bir hizmet ile daha iyi olabilir."
"1720074177-134","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Ozellikle disarinin konseptine bayildim suyun ustune oturacak yerler yapilmasi orada yerde oturulmasi cok guzel. 
Sunumu cok begendim hamurun icinde pismis karisik kebap cok guzeldi. Fiyat olarak uygun 3 kisi 70 80 tl civari."
"1720074177-135","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Mekan çok güzel, yemeklerin sunumu çok iyiydi ve gayet lezzetliydi. Gaziantep'ten geldiğimizi de belirttik gerçi ama hizmetten çok memnun kaldık :) üç kişi ücret: 70-80tl civarı."
"1720074177-136","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Lezzet kalite güzel ama biraz tuzlu.. Gidenlerin iki cebide dolu olmalı :)) tandır yemeyi unutmayın .. Harikaa"
"1720074177-137","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Osmaniye'de yemek işi gerçekten sıkıntılı.2 gün iş seyahati için geldim.Doğru düzgün yemek yiyecek yer bulamadım.Aç kaldım desem yeri var.Adana gibi aynı coğrafyada olan bir il için çok zayıf yemek kültürü var.Salataları özensiz yapıyorlar.Adana kebabı da söylenilen kadar iyi değil.Fiyatları da bölgenin üzerinde.Konum da şehir merkezinin dışında."
"1720074177-138","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Osmaniye'de aile ile gidilebilecek rahat , ferah mekanlardan bir tanesi. Osmaniye şartlarında gayet iyi."
"1720074177-139","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Kebab için başka adres aramayın en iyisi . Atmosfer bir harika , servis 10 numara. Sakın kabak tatlısı yemeden çıkmayın."
"1720074177-140","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","8. Ramazan Usta Yol Çati Restaurant","14 yorum","5 baloncuk üzerinden 4,0","Akdeniz, Barbekü","5 baloncuk üzerinden 4,014 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d8537408-Reviews-Ramazan_Usta_Yol_Cati_Restaurant-Osmaniye_Osmaniye_Province.html#REVIEWS","","Mekan otantik ve çok ferah,servis iyi ve güleryüzlü,kebaplar dolgun ve lezzetli.Yemekten sonra sunulan MIRRA harika.Velhasıl Osmaniyenin en iyisi"
"1720074179-141","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","7. Uğrak Lokantası","6 yorum","5 baloncuk üzerinden 4,5","Türk","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3452712-Reviews-Ugrak_Lokantasi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Adresteki uğrak'a gitmedik ancak en az 4 uğrak var.Biz uğrak 3 ve 4'e gittik.Gerçekten yemek,döner vs hepsi çok iyiydi.Fiyatlar çok ucuz değildi.4-5 şube varsa bunların amca oğulları vs olduğu söylendi.Ancak isimleri aynı.Osmaniye restoranları Adana ve Hatay ile aynı seviyede.Hangi uğrak ünlü bilemedim,her yemeğide yiyemedik.Yinede tam Puan veriyorum."
"1720074179-142","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","7. Uğrak Lokantası","6 yorum","5 baloncuk üzerinden 4,5","Türk","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3452712-Reviews-Ugrak_Lokantasi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Kurban bayramı sonrası bir düğün için Osmaniye’ye gittik. Karnımızı doyurmak istedik ve tripadvisor yorumlarına bakarak iki restoran belirledik. İkisi de kapalıydı. Yöre halkından birini durdurup temiz bir yer tavsiye etmesini istedik. Esnaf lokantası ama temizdir diyerek bizi buraya yönlendirdi. Yediğim en güzel Adana kebabı ve lahmacunu burada yedim. Bol salata ezme ve pide eşliğinde... Temiz ve hesaplı. Herkese tavsiye ederim"
"1720074179-143","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","7. Uğrak Lokantası","6 yorum","5 baloncuk üzerinden 4,5","Türk","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3452712-Reviews-Ugrak_Lokantasi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Osmaniye de keyifle yemek yiyebileceğiniz,  güleryüzlü personeli ile öne çıkan bir restorant. Aileniz veya dostlarınızla lezzetli yemeklerin keyfini çıkartabileceğiniz bir mekan."
"1720074179-144","https://www.tripadvisor.com.tr/Restaurants-g2186714-oa0-Osmaniye_Province.html","","7. Uğrak Lokantası","6 yorum","5 baloncuk üzerinden 4,5","Türk","5 baloncuk üzerinden 4,56 yorum","https://www.tripadvisor.com.tr/Restaurant_Review-g2308958-d3452712-Reviews-Ugrak_Lokantasi-Osmaniye_Osmaniye_Province.html#REVIEWS","","Öncelikle Osmaniye'de 2 şubesi olan salaş ama çok lezzetli Kebap, çorba, lahmacun yapan bir yer, ben hem eski otogarın yanındaki şubesine hemde çarşıdaki yerine gittim.
Unutamadığım en büyük güzellik hemen her Osmaniye lokantasında olan kırmızı kağıt peçeteler , sanki o peçeteler olmazsa büyü bozulacakmış hissi verdi bana. Yolunuz düşerse kesinlikle süzme mercimek ve kıyma söyleyin bırakın damağınız çatlasın."
